date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,ticker
2025-03-31,519.1799926757812,528.1199951171875,518.5900268554688,523.75,509.3861389160156,5238700,0.0,0.0,UNH
2025-04-01,525.739990234375,528.1699829101562,520.9500122070312,523.1199951171875,508.7734680175781,2962500,0.0,0.0,UNH
2025-04-02,522.9500122070312,525.0,516.7999877929688,523.2000122070312,508.85125732421875,2378900,0.0,0.0,UNH
2025-04-03,529.989990234375,548.5,529.2899780273438,540.4400024414062,525.6184692382812,6457900,0.0,0.0,UNH
2025-04-04,540.6400146484375,551.739990234375,524.8400268554688,525.0499877929688,510.6505126953125,9919000,0.0,0.0,UNH
2025-04-07,513.4000244140625,529.2000122070312,503.5899963378906,524.7000122070312,510.3100891113281,7356700,0.0,0.0,UNH
2025-04-08,582.1699829101562,585.010009765625,547.4600219726562,553.0800170898438,537.9118041992188,11762300,0.0,0.0,UNH
2025-04-09,560.1400146484375,589.4000244140625,554.4600219726562,578.5,562.6347045898438,12691900,0.0,0.0,UNH
2025-04-10,580.239990234375,601.8800048828125,580.0,594.4000244140625,578.0986328125,8646000,0.0,0.0,UNH
2025-04-11,588.9199829101562,606.3599853515625,586.530029296875,599.469970703125,583.029541015625,6121500,0.0,0.0,UNH
2025-04-14,595.0,595.6300048828125,579.2899780273438,587.0599975585938,570.9598999023438,4839300,0.0,0.0,UNH
2025-04-15,592.239990234375,592.8599853515625,582.010009765625,583.5900268554688,567.5851440429688,3871300,0.0,0.0,UNH
2025-04-16,585.3200073242188,594.8099975585938,582.9600219726562,585.0399780273438,568.9953002929688,4192100,0.0,0.0,UNH
2025-04-17,481.95001220703125,489.7900085449219,447.1000061035156,454.1099853515625,441.6560363769531,29120200,0.0,0.0,UNH
2025-04-21,449.760009765625,453.5,424.80999755859375,425.3299865722656,413.66534423828125,13029900,0.0,0.0,UNH
2025-04-22,424.6400146484375,431.5,417.1199951171875,427.17999267578125,415.464599609375,10156900,0.0,0.0,UNH
2025-04-23,427.07000732421875,438.8500061035156,423.75,427.9599914550781,416.2232360839844,8345700,0.0,0.0,UNH
2025-04-24,427.57000732421875,429.8999938964844,423.6499938964844,424.25,412.614990234375,7629100,0.0,0.0,UNH
2025-04-25,423.55999755859375,423.55999755859375,412.0199890136719,418.6400146484375,407.1588134765625,9263800,0.0,0.0,UNH
2025-04-28,419.75,424.1199951171875,415.54998779296875,420.0,408.4815368652344,6614300,0.0,0.0,UNH
2025-04-29,421.19000244140625,421.75,409.1000061035156,409.2300109863281,398.0068664550781,9909100,0.0,0.0,UNH
2025-04-30,409.0299987792969,413.260009765625,401.0,411.44000244140625,400.1562805175781,9192800,0.0,0.0,UNH
2025-05-01,411.32000732421875,411.989990234375,399.8599853515625,400.67999267578125,389.6913757324219,9316800,0.0,0.0,UNH
2025-05-02,399.9599914550781,402.0,393.1099853515625,399.9200134277344,388.9522399902344,11392900,0.0,0.0,UNH
2025-05-05,399.1199951171875,409.70001220703125,397.5899963378906,404.80999755859375,393.70806884765625,8157200,0.0,0.0,UNH
2025-05-06,402.79998779296875,404.7200012207031,393.4200134277344,394.510009765625,383.6905822753906,7858600,0.0,0.0,UNH
2025-05-07,395.3500061035156,395.5199890136719,385.70001220703125,391.05999755859375,380.3351745605469,8517200,0.0,0.0,UNH
2025-05-08,390.0,390.9200134277344,385.3699951171875,385.54998779296875,374.9762878417969,7218300,0.0,0.0,UNH
2025-05-09,385.6700134277344,386.54998779296875,378.5400085449219,380.6400146484375,370.20098876953125,8381100,0.0,0.0,UNH
2025-05-12,381.0,387.2099914550781,376.8399963378906,378.75,368.36279296875,11004800,0.0,0.0,UNH
2025-05-13,335.739990234375,342.0,309.1000061035156,311.3800048828125,302.8404235839844,59478300,0.0,0.0,UNH
2025-05-14,321.45001220703125,322.94000244140625,307.1099853515625,308.010009765625,299.5628356933594,40029600,0.0,0.0,UNH
2025-05-15,274.8999938964844,276.6499938964844,248.8800048828125,274.3500061035156,266.8259582519531,121849200,0.0,0.0,UNH
2025-05-16,279.2900085449219,294.489990234375,269.1400146484375,291.9100036621094,283.9044189453125,71094300,0.0,0.0,UNH
2025-05-19,304.7699890136719,316.2900085449219,297.25,315.8900146484375,307.22674560546875,62524700,0.0,0.0,UNH
2025-05-20,320.9200134277344,324.6400146484375,312.5799865722656,321.5799865722656,312.76068115234375,41487000,0.0,0.0,UNH
2025-05-21,301.0,309.9599914550781,300.07000732421875,302.9800109863281,294.67083740234375,45506900,0.0,0.0,UNH
2025-05-22,293.8900146484375,305.6700134277344,292.5,296.6700134277344,288.53387451171875,27159600,0.0,0.0,UNH
2025-05-23,296.1000061035156,299.70001220703125,291.6400146484375,295.57000732421875,287.4639892578125,16873600,0.0,0.0,UNH
2025-05-27,299.5,299.95001220703125,289.1300048828125,295.0,286.90960693359375,20144600,0.0,0.0,UNH
2025-05-28,294.0,303.7799987792969,293.2799987792969,298.1099853515625,289.934326171875,16114200,0.0,0.0,UNH
2025-05-29,296.79998779296875,303.3800048828125,295.0,298.1700134277344,289.9927062988281,16221100,0.0,0.0,UNH
2025-05-30,297.9700012207031,305.6400146484375,295.8399963378906,301.9100036621094,293.6301574707031,16309300,0.0,0.0,UNH
2025-06-02,303.1199951171875,313.54998779296875,300.9700012207031,304.7200012207031,296.3630676269531,19074400,0.0,0.0,UNH
2025-06-03,303.1000061035156,305.7200012207031,300.010009765625,301.2200012207031,292.95904541015625,12805700,0.0,0.0,UNH
2025-06-04,303.5400085449219,307.6400146484375,300.20001220703125,300.3800048828125,292.1421203613281,11255600,0.0,0.0,UNH
2025-06-05,300.3800048828125,302.4200134277344,294.1099853515625,295.8399963378906,287.7265930175781,13529000,0.0,0.0,UNH
2025-06-06,297.2300109863281,304.3900146484375,297.1499938964844,303.2200012207031,294.9042053222656,12589000,0.0,0.0,UNH
2025-06-09,305.0400085449219,307.3999938964844,301.1400146484375,303.19000244140625,294.87506103515625,12170300,0.0,0.0,UNH
2025-06-10,303.79998779296875,305.1199951171875,300.5899963378906,303.7900085449219,295.45855712890625,11384100,0.0,0.0,UNH
2025-06-11,302.67999267578125,311.5799865722656,302.2300109863281,310.55999755859375,302.04290771484375,14711400,0.0,0.0,UNH
2025-06-12,311.3999938964844,318.79998779296875,308.510009765625,318.5,309.76513671875,15957200,0.0,0.0,UNH
2025-06-13,315.8999938964844,317.4200134277344,311.9100036621094,313.5299987792969,304.93145751953125,13762400,0.0,0.0,UNH
2025-06-16,313.0,313.2699890136719,304.7900085449219,307.6600036621094,301.3465576171875,14240100,2.21,0.0,UNH
2025-06-17,307.45001220703125,309.95001220703125,305.5199890136719,308.8699951171875,302.53173828125,11593900,0.0,0.0,UNH
2025-06-18,307.54998779296875,311.7900085449219,306.2300109863281,307.20001220703125,300.8960266113281,12205600,0.0,0.0,UNH
2025-06-20,309.5,309.5899963378906,301.5899963378906,302.010009765625,295.8125305175781,16177900,0.0,0.0,UNH
2025-06-23,301.8999938964844,302.4700012207031,295.5199890136719,300.67999267578125,294.5097961425781,12274700,0.0,0.0,UNH
2025-06-24,301.45001220703125,305.82000732421875,299.3299865722656,305.6199951171875,299.3484191894531,8781400,0.0,0.0,UNH
2025-06-25,304.3800048828125,304.3800048828125,299.79998779296875,302.0199890136719,295.8222961425781,8722100,0.0,0.0,UNH
2025-06-26,302.57000732421875,306.7099914550781,301.2900085449219,302.6199951171875,296.40997314453125,6532700,0.0,0.0,UNH
2025-06-27,302.95001220703125,310.45001220703125,302.20001220703125,309.1099853515625,302.76678466796875,15304400,0.0,0.0,UNH
2025-06-30,309.0,312.3800048828125,306.3399963378906,311.9700012207031,305.5681457519531,10074100,0.0,0.0,UNH
2025-07-01,311.9700012207031,326.54998779296875,311.0799865722656,326.1400146484375,319.4473571777344,17865500,0.0,0.0,UNH
2025-07-02,320.739990234375,322.4200134277344,306.42999267578125,307.55999755859375,301.24859619140625,18177200,0.0,0.0,UNH
2025-07-03,309.8399963378906,312.25,308.2300109863281,308.54998779296875,302.2182922363281,6161100,0.0,0.0,UNH
2025-07-07,308.0,308.6099853515625,301.20001220703125,303.7099914550781,297.4776306152344,9031200,0.0,0.0,UNH
2025-07-08,304.2300109863281,308.29998779296875,303.79998779296875,307.70001220703125,301.3857421875,9613800,0.0,0.0,UNH
2025-07-09,303.19000244140625,303.6000061035156,298.75,302.9100036621094,296.69403076171875,12816700,0.0,0.0,UNH
2025-07-10,303.05999755859375,304.92999267578125,296.6000061035156,299.510009765625,293.3638610839844,11355600,0.0,0.0,UNH
2025-07-11,300.0199890136719,304.1199951171875,298.0,304.1000061035156,297.8596496582031,9808200,0.0,0.0,UNH
2025-07-14,301.6400146484375,304.0400085449219,299.0,300.5799865722656,294.411865234375,10681400,0.0,0.0,UNH
2025-07-15,299.7099914550781,300.67999267578125,291.0299987792969,291.7099914550781,285.723876953125,16019000,0.0,0.0,UNH
2025-07-16,292.54998779296875,295.989990234375,290.75,292.489990234375,286.48785400390625,9714000,0.0,0.0,UNH
2025-07-17,292.3299865722656,293.0,283.8299865722656,288.07000732421875,282.1585693359375,14792700,0.0,0.0,UNH
2025-07-18,287.8900146484375,288.07000732421875,280.80999755859375,282.6499938964844,276.84979248046875,14979700,0.0,0.0,UNH
2025-07-21,284.6400146484375,286.5,281.20001220703125,282.1400146484375,276.35028076171875,10319200,0.0,0.0,UNH
2025-07-22,282.6300048828125,287.1099853515625,282.0,285.1300048828125,279.2789306640625,14600300,0.0,0.0,UNH
2025-07-23,287.5,292.6400146484375,284.95001220703125,292.510009765625,286.5074768066406,13111100,0.0,0.0,UNH
2025-07-24,283.1000061035156,289.2099914550781,278.2200012207031,278.5799865722656,272.86328125,22585200,0.0,0.0,UNH
2025-07-25,281.0,286.1400146484375,279.94000244140625,281.05999755859375,275.29241943359375,16486600,0.0,0.0,UNH
2025-07-28,283.5,285.0,279.69000244140625,282.1199951171875,276.3306579589844,15779400,0.0,0.0,UNH
2025-07-29,265.70001220703125,272.9100036621094,260.54998779296875,261.07000732421875,255.71263122558594,41706000,0.0,0.0,UNH
