date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,ticker
2025-04-15,128.5,129.9499969482422,128.24000549316406,128.63999938964844,126.50450897216797,6315600,0.0,0.0,RTX
2025-04-16,129.91000366210938,130.1999969482422,128.44000244140625,129.25,127.1043930053711,5382800,0.0,0.0,RTX
2025-04-17,129.36000061035156,130.5,127.69999694824219,128.88999938964844,126.75035858154297,5228300,0.0,0.0,RTX
2025-04-21,128.5,128.72999572753906,124.7300033569336,126.12000274658203,124.0263442993164,6397400,0.0,0.0,RTX
2025-04-22,114.52999877929688,117.19000244140625,112.62999725341797,113.75,111.8616943359375,17094400,0.0,0.0,RTX
2025-04-23,117.37999725341797,122.62000274658203,117.27999877929688,120.27999877929688,118.28329467773438,10456300,0.0,0.0,RTX
2025-04-24,120.02999877929688,122.05999755859375,119.51000213623047,121.97000122070312,119.94523620605469,4512800,0.0,0.0,RTX
2025-04-25,122.7300033569336,125.5,122.41000366210938,125.22000122070312,123.14128875732422,6205900,0.0,0.0,RTX
2025-04-28,125.93000030517578,126.30999755859375,123.68000030517578,124.80000305175781,122.72825622558594,5460100,0.0,0.0,RTX
2025-04-29,124.80000305175781,126.04000091552734,124.38999938964844,125.7300033569336,123.642822265625,4313600,0.0,0.0,RTX
2025-04-30,125.79000091552734,126.56999969482422,123.5999984741211,126.12999725341797,124.03617095947266,5674100,0.0,0.0,RTX
2025-05-01,126.4000015258789,128.08999633789062,125.43000030517578,127.41000366210938,125.29493713378906,4820900,0.0,0.0,RTX
2025-05-02,129.3800048828125,131.0,127.8499984741211,130.2100067138672,128.04847717285156,5002200,0.0,0.0,RTX
2025-05-05,130.0,130.05999755859375,128.27999877929688,128.58999633789062,126.4553451538086,3293300,0.0,0.0,RTX
2025-05-06,127.58000183105469,128.6699981689453,126.91000366210938,128.16000366210938,126.0324935913086,2596100,0.0,0.0,RTX
2025-05-07,127.80999755859375,128.80999755859375,127.37999725341797,127.5,125.38343048095703,4029200,0.0,0.0,RTX
2025-05-08,127.98999786376953,130.52999877929688,127.5,128.6699981689453,126.53401947021484,4748300,0.0,0.0,RTX
2025-05-09,128.85000610351562,128.85000610351562,126.02999877929688,128.6699981689453,126.53401947021484,4857600,0.0,0.0,RTX
2025-05-12,129.88999938964844,130.8000030517578,127.38999938964844,130.55999755859375,128.39263916015625,4686400,0.0,0.0,RTX
2025-05-13,131.0,132.0399932861328,130.4600067138672,130.72000122070312,128.54998779296875,4334700,0.0,0.0,RTX
2025-05-14,131.49000549316406,131.85000610351562,129.11000061035156,130.7899932861328,128.6188201904297,4843600,0.0,0.0,RTX
2025-05-15,131.94000244140625,135.64999389648438,131.75,135.52000427246094,133.27029418945312,6772200,0.0,0.0,RTX
2025-05-16,135.7100067138672,136.39999389648438,134.47999572753906,135.47999572753906,133.23097229003906,4776000,0.0,0.0,RTX
2025-05-19,135.8800048828125,137.72000122070312,135.19000244140625,137.1999969482422,134.9224090576172,5180800,0.0,0.0,RTX
2025-05-20,136.38999938964844,137.75,135.88999938964844,137.17999267578125,134.90274047851562,4998600,0.0,0.0,RTX
2025-05-21,138.5,138.82000732421875,134.85000610351562,134.9499969482422,132.70974731445312,5514900,0.0,0.0,RTX
2025-05-22,134.60000610351562,134.97999572753906,133.50999450683594,134.07000732421875,131.84437561035156,3790900,0.0,0.0,RTX
2025-05-23,131.85000610351562,133.38999938964844,131.32000732421875,132.35000610351562,130.81643676757812,5510000,0.68,0.0,RTX
2025-05-27,134.49000549316406,134.89999389648438,132.14999389648438,134.19000244140625,132.63511657714844,5160800,0.0,0.0,RTX
2025-05-28,134.63999938964844,135.0,130.89999389648438,132.85000610351562,131.31063842773438,5426300,0.0,0.0,RTX
2025-05-29,132.1199951171875,135.08999633789062,131.89999389648438,134.8000030517578,133.23805236816406,3634700,0.0,0.0,RTX
2025-05-30,135.0,137.3000030517578,134.3699951171875,136.47999572753906,134.8985595703125,8195100,0.0,0.0,RTX
2025-06-02,136.4199981689453,137.52000427246094,135.42999267578125,137.4600067138672,135.8672332763672,3946200,0.0,0.0,RTX
2025-06-03,137.41000366210938,138.7899932861328,136.42999267578125,137.5,135.90673828125,3493900,0.0,0.0,RTX
2025-06-04,138.16000366210938,138.86000061035156,137.64999389648438,138.5500030517578,136.944580078125,3200400,0.0,0.0,RTX
2025-06-05,139.1999969482422,139.32000732421875,138.24000549316406,139.07000732421875,137.45855712890625,3510800,0.0,0.0,RTX
2025-06-06,139.67999267578125,140.64999389648438,138.32000732421875,139.10000610351562,137.48822021484375,4511000,0.0,0.0,RTX
2025-06-09,139.1999969482422,141.08999633789062,138.27999877929688,140.97999572753906,139.346435546875,7104300,0.0,0.0,RTX
2025-06-10,140.5,141.1199951171875,137.94000244140625,138.52000427246094,136.91493225097656,6303500,0.0,0.0,RTX
2025-06-11,139.0,141.86000061035156,135.42999267578125,141.80999755859375,140.16680908203125,6370300,0.0,0.0,RTX
2025-06-12,140.27000427246094,142.05999755859375,140.1300048828125,140.97999572753906,139.346435546875,4664400,0.0,0.0,RTX
